sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,product_online,tax_class_name,visibility,price,special_price,url_key,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
BCL-501001,,Default,simple,"Default Category/Categories/Kids/SHOP/SHOP BY BUNDLES/FULL SIZE,Default Category/Categories/Kids/SHOP/SHOP BY HAIR TYPE/COILY HAIR","base,gcc",As I Am - Born Curly Coily Bundle,1,Taxable Goods,"Catalog, Search",10.5,8.4,born-curly-coily-bundle,"4/3/23, 9:24 AM","5/4/24, 1:11 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"featured=No,hair_concern=Vegan,hair_type=Coily Hair,how_to_use=Step 1 - Rub ample amount of Born Curly Avocado Shea Cowash between palms and gently lather throughout wet hair. Gently massage into hair and scalp, working up a creamy consistency just as though you were using a conventional shampoo.

Step 2 - Distribute a small amount throughout clean, very damp hair, from roots to tip. For children with very thick, very long hair or for hair prone to tangling, apply liberally. Using a wide-tooth comb or a flexible-bristle detangling brush, begin to gently comb or brush, section-by-section using short strokes.

Step 3 - Smooth on Born Curl Argan Curl Defining Jelly along small sections, from root to tip. As you near the end of each section, define curls by rotating your fingertips to form a coil.
Allow hair to dry completely to set the definition and avoid frizz. Air drying recommended.,mgs_brand=AS I AM - BORN CURLY,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,/a/s/asiamborncurlycoilybundle_9eb15043-0c2d-487e-a991-92a738d37de1_bscllpuzndosnrdj.jpg,Born Curly - Coily Bundle,,,,,,,,,,,,,
BCL-501003,,Default,simple,"Default Category/Categories/Kids/SHOP/SHOP BY BUNDLES/FULL SIZE,Default Category/Categories/Kids/SHOP/SHOP BY HAIR TYPE/CURLY HAIR","base,gcc",As I Am - Born Curly Curly Bundle,1,Taxable Goods,"Catalog, Search",10.5,8.4,born-curly-curly-bundle,"4/3/23, 9:24 AM","5/4/24, 1:11 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"featured=No,hair_concern=Vegan,hair_type=Curly Hair,how_to_use=Step 1 - Rub ample amount of Born Curly Aloe Shampoo & Wash between palms and gently lather throughout wet hair. Gently massage hair and scalp. Rinse thoroughly. Repeat if necessary.

Step 2 - Distribute a small amount throughout clean, very damp hair, from roots to tip. For children with very thick, very long hair or for hair prone to tangling, apply liberally. Using a wide-tooth comb or a flexible-bristle detangling brush, begin to gently comb or brush, section-by-section using short strokes.

Step 3 - Smooth on Born Curl Argan Curl Defining Jelly along small sections, from root to tip. As you near the end of each section, define curls by rotating your fingertips to form a coil.
Allow hair to dry completely to set the definition and avoid frizz. Air drying recommended.,mgs_brand=AS I AM - BORN CURLY,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,/a/s/asiamborncurlybundle_mheesednr7mo20se.jpg,Born Curly - Curly Bundle,,,,,,,,,,,,,
BCL-501661,,Default,simple,"Default Category/Categories/Kids/PRODUCTS/STYLE/JELLY,Default Category/Categories/Kids/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Kids/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/Categories/Kids","base,gcc,UAE",As I Am - Born Curly Argan Curl Defining Jelly,1,Taxable Goods,"Catalog, Search",3.5,,born-curly-argan-curl-defining-jelly,"4/3/23, 9:24 AM","6/26/24, 8:15 AM",,,Block after Info Column,,,,No,,,,,,,Use config,,"barcode=858380035439,featured=No,hair_concern=Vegan,hair_type=Curly Hair|Coily Hair,how_to_use=While hair is still wet, apply Born Curly Argan Leave-In Conditioner & Detangler, liberally according to instructions. Detangle using a wide tooth comb.
Smooth on Born Curl Argan Curl Defining Jelly along small sections, from root to tip. As you near the end of each section, define curls by rotating your fingertips to form a coil.
Allow hair to dry completely to set the definition and avoid frizz. Air drying recommended.
Fluff, separate or arrange coils/curls to finesse style if desired, only after hair is completely dry. To re-define curls, simply re-dampen the hair with water and smooth with fingers.
 
Caution: For external use only. Avoid getting into eyes. In event of eye contact, flush with water. Keep out of reach of children.,ingredients=Aqua/Water/Eau, Glycerin, Betaine, Ricinus Communis (Castor) Seed Oil, Pectin, Xanthan Gum, Hydroxyethyl Cellulose,  Citric Acid, Polysorbate-60, Piroctone Olamine, Phenoxyethanol, Caprylyl Glycol, Fragrance/Parfum, Citronellol, Geraniol.,mgs_brand=AS I AM - BORN CURLY,sm_featured=No,warnings=Caution: For external use only. Avoid getting into eyes. In event of eye contact, flush with water. Keep out of reach of children.",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,/a/s/asiamborncurlycurldefiningjelly_agfz0sjsdxakmq9x.jpg,"Born Curly - Argan Curl Defining Jelly
",,,,,,,,,,,,,
BCL-501661,en,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL-501661,gcc_en,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL-501663,,Default,simple,"Default Category/Categories/Kids/PRODUCTS/CONDITION/LEAVE-IN,Default Category/Categories/Kids/PRODUCTS/MOISTURIZE/LEAVE IN,Default Category/Categories/Kids/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Kids/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/Categories/Kids","base,gcc,UAE",As I Am - Born Curly Argan Leave-In Conditioner,1,Taxable Goods,"Catalog, Search",3.5,,born-curly-argan-leave-in-conditioner,"4/3/23, 9:24 AM","6/26/24, 8:15 AM",,,Block after Info Column,,,,No,,,,,,,Use config,,"barcode=858380035453,featured=No,hair_concern=Vegan,hair_type=Curly Hair|Coily Hair,how_to_use=Distribute a small amount throughout clean, very damp hair, from roots to tip.
For children with very thick, very long hair or for hair prone to tangling, apply liberally. Using a wide-tooth comb or a flexible-bristle detangling brush, begin to gently comb or brush, section-by-section using short strokes.
 
Tip: Always start near the ends and proceed upward towards the scalp.
 
Caution: For external use only. Avoid getting into eyes. In event of eye contact, flush with water. Keep out of reach of children,ingredients=Aqua/Water Eau, Cetearyl Alcohol, Argania Spinosa Kernel Oil, Calendula Officinalis Flower Extract, Cocos Nucifera (Coconut) Oil,  Linum Usitatissimum (Linseed) Seed Extract, Phytosterols, Stearamidopropyl Dimethylamine, Behentrimonium Chloride, DipropyleneGlycol, Polyquaternium-37, Propylene Glycol Dicaprylate/Dicaprate, PPG-1 Trideceth-6, Citric Acid, Glycerin, Piroctone Olamine, Phenoxyethanol, Caprylyl Glycol, Fragrance/Parfum, Citronellol, Geraniol.,mgs_brand=AS I AM - BORN CURLY,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,/a/s/asiamborncurlyleaveinconditioner_nej7xqvf0v5tenwe.jpg,"Born Curly - Argan Leave-In Conditioner
",,,,,,,,,,,,,
BCL-501663,en,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL-501663,gcc_en,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL-501662,,Default,simple,"Default Category/Categories/Kids/PRODUCTS/CLEANSE/CO WASH,Default Category/Categories/Kids/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/Categories/Kids","base,gcc,UAE",As I Am - Born Curly Avocado Shea Co-wash,1,Taxable Goods,"Catalog, Search",3.5,,born-curly-avocado-shea-cowash,"4/3/23, 9:24 AM","8/2/24, 8:55 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"barcode=858380035446,featured=No,hair_concern=Vegan,hair_type=Coily Hair,how_to_use=Rub ample amount of Born Curly Avocado Shea Co-wash between palms and gently distribute throughout wet hair. Gently massage into hair and scalp, working up a creamy consistency just as though you were using a conventional shampoo. Rinse thoroughly. Repeat if necessary.

For children with very thick, very long hair or for hair prone to tangling, it is recommended that hair be detangled with a wide-tooth comb before rinsing Avocado Shea Co-wash from hair.

Follow-up with Born Curly Leave-In Conditioner for added moisture and conditioning.

Caution: For external use only. Avoid getting into eyes. In event of eye contact, flush with water. Keep out of reach of children.,ingredients=Aqua/Water/Eau, Cetearyl Alcohol, Cetrimonium Chloride, Persea Gratissima (Avocado) Oil, Butyrospermum Parkii (Shea) Butter, Cocos Nucifera (Coconut) Oil, Phytosterols, Stearamidopropyl Dimethylamine, Behentrimonium Chloride, Dipropylene Glycol, Polyquaternium-37, Propylene Glycol Dicaprylate/Dicaprate, PPG-1 Trideceth-6, Citric Acid, Potassium Chloride, Sodium Benzoate, Phenoxyethanol, Caprylyl Glycol, Fragrance/Parfum.,mgs_brand=AS I AM - BORN CURLY,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,/a/s/asiamborncurlyco-wash_kd53fnng7nhza88a.jpg,Born Curly - Avocado Shea CoWash,,,,,,,,,,,,,
BCL-501662,en,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL-501662,gcc_en,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL-501664,,Default,simple,"Default Category/Categories/Kids/PRODUCTS/CLEANSE/SHAMPOO,Default Category/Categories/Kids/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Kids","base,gcc,UAE",As I Am - Born Curly - Aloe Shampoo & Wash,1,Taxable Goods,"Catalog, Search",3.5,,born-curly-aloe-shampoo-wash,"4/3/23, 9:24 AM","5/18/24, 8:50 AM",,,Block after Info Column,,,,No,,,,,,,Use config,,"barcode=858380035460,featured=No,hair_concern=Vegan,hair_type=Curly Hair,how_to_use=Rub ample amount of Born Curly Aloe Shampoo & Wash between palms and gently lather throughout wet hair. Gently massage hair and scalp. Rinse thoroughly. Repeat if necessary.

For children with very thick, very long hair or for hair prone to tangling. t is recommended that hair be detangled with a wide-tooth comb before rinsing lather from hair.

For Babies with Dry Patchy Scalp: Prior to bathing, massage a small amount onto baby's scalp. Very gently continue massaging scalp with a soft, warm, damp wash cloth to loosen dry skin and release flakes. Cleanse with Born Curly Aloe Shampoo & Wash. 

Caution: For external use only. Avoid getting into eyes. In event of eye contact, flush with water. Keep out of reach of children. ,ingredients=Aqua/Water/Eau, Aloe Barbadensis Leaf Juice, Disodium Cocoamphodipropionate, Polyquaternium-10, Vanilla Planifolia Fruit Extract, Citric Acid, Phenoxyethanol, CaprylylGlycol, Sodium Benzoate, Fragrance/Parfum.,mgs_brand=AS I AM - BORN CURLY,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,/a/s/asiamborncurlyshampoo_5atlrvkj7f3rno0q.jpg,"Born Curly - Aloe Shampoo & Wash
",,,,,,,,,,,,,
BCL-501664,en,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL-501664,gcc_en,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HES-11328,,Default,simple,"Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@curlswith.vee,Default Category/Categories/Kids/ACCESSORIES FOR KIDS/MICROFIBER TOWELS,Default Category/Categories/Kids/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Kids/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Kids/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/Categories/Women/ACCESSORIES FOR WOMEN/MICROFIBER TOWELS,Default Category/SHOP INFLUENCER PICKS FOR KIDS/@hanaysmom,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@mwanacurly,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@me_alsafi,Default Category/TV /Curl Care Routine with Boucleme Products,Default Category/TV /Curly Hair Routine for beginners","base,gcc,UAE",Hair Wrap Towel - White,1,Taxable Goods,"Catalog, Search",6.5,,hair-essentials-hair-wrap-towel-large,"4/3/23, 9:24 AM","7/3/24, 9:25 AM",,,Block after Info Column,,,,No,,,,,,,Use config,,"barcode=898020229064,featured=No,hair_type=Wavy Hair|Curly Hair|Coily Hair,mgs_brand=HAIR ESSENTIALS,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,/w/h/whitehairwraptowel_brzs7sniexmgqtt5.jpg,,,,,,,,,,,,,,
BNC-000005,,Default,simple,"Default Category/Categories,Default Category/Categories/Women,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@ascia,Default Category/Categories/Women/SHOP/SHOP BY BUNDLES/FULL SIZE,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@mwanacurly,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@curlswithhafsa,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@haya_aldoserri,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@mimialdoub,Default Category/Categories/Men,Default Category/Categories/Men/SHOP/SHOP BY BUNDLES/FULL SIZE","base,gcc,UAE",Bounce Curl - Wash & Style Bundle,1,Taxable Goods,"Catalog, Search",34.9,,bounce-curl-wash-style-bundle,"4/3/23, 9:24 AM","7/4/24, 11:45 AM",,,Block after Info Column,,,,No,,,,,,,Use config,,"featured=No,hair_type=Wavy Hair|Curly Hair,ingredients=For ingredients details, please check individual products.,mgs_brand=BOUNCE CURL,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,"/p/r/products_800_x_800_px_4__1.jpg,/b/o/bounce_curl_gentle_clarifying_shampoo_1.jpg,/b/o/bounce_curl_super_smooth_cream_conditioner_1.jpg,/b/o/bounce_curl_light_hold_creme_gel_1.jpg,/b/o/bounce_curl_moisture_balance_leave_in_conditioner_1.jpg,/w/e/website_products_11_.jpg",",,,,,",,,,,,,,,,,,,
BNC-000005,en,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNC-000005,ar,Default,simple,,,باونس كيرل - واش أند ستايل باندل ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNC-000005,gcc_en,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNC-000005,gcc_ar,Default,simple,,,باونس كيرل - واش أند ستايل باندل ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNC-000005,uae_ar,Default,simple,,,باونس كيرل - واش أند ستايل باندل ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCL-0008,,Default,simple,"Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@ascia,Default Category/Categories/Women/SHOP/SHOP BY BUNDLES/FULL SIZE,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR",base,Boucleme - Deep Conditioning Bundle,1,Taxable Goods,"Catalog, Search",34.95,26.2,deep-conditioning-bundle,"4/3/23, 9:24 AM","5/4/24, 1:17 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"featured=No,hair_type=Wavy Hair|Curly Hair|Coily Hair,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,/b/o/boucleme_hotheadaudrey_km020gtfsfih9lxs.jpg,,,,,,,,,,,,,,
CKR-10001,,Default,simple,"Default Category/Categories,Default Category/Categories/Women/SHOP/SHOP BY BUNDLES/FULL SIZE,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/COILY HAIR","base,gcc",Curl Keeper - Coily Hair Bundle,1,Taxable Goods,"Catalog, Search",29.5,,curl-keeper-coily-hair-bundle,"4/3/23, 9:24 AM","5/4/24, 1:11 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"featured=Yes,hair_type=Coily Hair,how_to_use=<p>Step 1 - Cleanse with Curl Keeper Energizing&nbsp;Shampoo (8&nbsp;Oz)&nbsp;<br>Step 2 - Condition with Curl Keeper Cream&nbsp;Conditioner&nbsp;(8 Oz)<br>Step 3 - Moisturize with Curl Keeper Styling Cream (8&nbsp;Oz)<br>Step 4 - For definition and hold, add Curl Keeper Gel&nbsp;(8&nbsp;Oz)</p>,mgs_brand=CURL KEEPER,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,"/c/u/curlkeepercoilybundle_1j8tp1u28psbvcea.png,/u/n/untitled_design_55_.jpg",",",,,,,,,,,,,,,
CKR-10003,,Default,simple,"Default Category/Categories,Default Category/Categories/Women/SHOP/SHOP BY BUNDLES/FULL SIZE,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR",,Curly Hair Bundle,2,Taxable Goods,"Catalog, Search",30.95,,curl-keeper-curly-hair-bundle,"4/3/23, 9:24 AM","2/29/24, 5:05 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"featured=Yes,hair_type=Curly Hair,ingredients=For ingredients details, please check individual products,mgs_brand=CURL KEEPER,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,/c/u/curlkeepercurlybundle_uu8tsoqrzykc10p5.png,,,,,,,,,,,,,,
CKR-10005,,Default,simple,"Default Category/Categories/Women/SHOP/SHOP BY BUNDLES/FULL SIZE,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women",,Curl Keeper - Loose Waves Bundle,2,Taxable Goods,"Catalog, Search",33.95,34.65,curl-keeper-loose-waves-bundle,"4/3/23, 9:24 AM","3/24/24, 7:41 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"featured=Yes,hair_type=Wavy Hair,how_to_use=<p>Step 1 - Cleanse with Curl Keeper Energizing&nbsp;Shampoo (8&nbsp;Oz)&nbsp;<br>Step 2 - Condition with Curl Keeper Silk Conditioner&nbsp;(12&nbsp;Oz)<br>Step 3 - Moisturize with Curl Keeper Leave-in Conditioner (12 Oz)<br>Step 4 - For definition and hold without weighing down, add Curl Keeper Original (8&nbsp;Oz)&nbsp;</p>,mgs_brand=CURL KEEPER,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,/c/u/curlkeeperwavybundle_nh3olubmtu8eitjw.png,,,,,,,,,,,,,,
CKR-10006,,Default,simple,"Default Category/Categories,Default Category/Categories/Women,Default Category/Categories/Women/ACCESSORIES FOR WOMEN,Default Category/Categories/Women/SHOP/SHOP BY BUNDLES/FULL SIZE,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/SHOP INFLUENCERS PICKS FOR WOMEN/@me_alsafi","base,gcc,UAE",Curl Keeper - Style & Refresh Kit,1,Taxable Goods,"Catalog, Search",27.9,,curlkeeper-style-refresh-kit,"4/3/23, 9:24 AM","5/21/24, 1:55 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"featured=No,hair_type=Wavy Hair|Curly Hair|Coily Hair,mgs_brand=CURL KEEPER,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,"/p/r/products_800_x_800_px_15_.jpg,/p/r/products_800_x_800_px_6__1.jpg,/6/_/6_2_4.jpg,/8/_/8_1_3.jpg,/4/_/4_4.jpg",",,,,",,,,,,,,,,,,,
CKR-CK009,,Default,simple,"Default Category/Categories/Women/PRODUCTS/CONDITION/RINSE OUT,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/COCONUT OIL FREE,Default Category/Categories/Women/SHOP/SHOP BY HAIR CONCERNS/GLYCERIN FREE","base,gcc,UAE",Curl Keeper - Cream Conditioner,1,Taxable Goods,"Catalog, Search",7.95,5.963,curl-keeper-cream-conditioner,"4/3/23, 9:24 AM","8/4/24, 6:10 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"barcode=898496000235,featured=No,hair_concern=Coconut Oil Free|Glycerin Free,hair_type=Wavy Hair|Curly Hair|Coily Hair,how_to_use=Apply on clean wet hair from roots to ends. Leave on hair for at least 2 minutes and then rinse thoroughly. Avoid eye contact.,ingredients=Water/Aqua/Eau,Isopropyl Myristatate, Cetearyl Alcohol, Simmondsia Chinensis (Jojoba) Seed Oil, Cetrimonium Chloride, Ceteareth-33,Panthenol, Silk Amino Acids,Wheat Amino Acids, Parfum, Sodium Levulinate, Potassium Sorbate, Soy Lecithin,Citric Acid,Sodium Chloride,Benzoic Acid,Benzyl Alcohol,Benzyl Benzoate, Phenoxyethanol, Citral,Citronellol, Coumarin, Eugenol, Geraniol, Limonene, Linalool,mgs_brand=CURL KEEPER,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,"/2/1/21_1.jpg,/2/2/22_1.jpg,/2/3/23_1.jpg",",,",,,,,,,,,,,,,
CKR-CK009,ar,Default,simple,,,كيرل كيبر - كريم كوندشنر,,,,,,,,,,,,,,,,,,,,,,,,"how_to_use=<p style=""text-align: right;"">ضعيه على الشعر النظيف المبلل من الجذور حتى الأطراف. اتركيه على الشعر لمدة دقيقتين على الأقل ثم اشطفيه جيدًا. تجنبي ملامسة العينين.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CKR-CK009,gcc_ar,Default,simple,,,كيرل كيبر - كريم كوندشنر,,,,,,,,,,,,,,,,,,,,,,,,"how_to_use=<p style=""text-align: right;"">ضعيه على الشعر النظيف المبلل من الجذور حتى الأطراف. اتركيه على الشعر لمدة دقيقتين على الأقل ثم اشطفيه جيدًا. تجنبي ملامسة العينين.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CKR-CK009,uae_ar,Default,simple,,,كيرل كيبر - كريم كوندشنر,,,,,,,,,,,,,,,,,,,,,,,,"how_to_use=<p style=""text-align: right;"">ضعيه على الشعر النظيف المبلل من الجذور حتى الأطراف. اتركيه على الشعر لمدة دقيقتين على الأقل ثم اشطفيه جيدًا. تجنبي ملامسة العينين.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HES-11326,,Default,simple,"Default Category/Categories,Default Category/Categories/Women,Default Category/Categories/Women/ACCESSORIES FOR WOMEN,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Women/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/Categories/Kids/SHOP/SHOP BY HAIR TYPE/CURLY HAIR,Default Category/Categories/Kids/SHOP/SHOP BY HAIR TYPE/WAVY HAIR,Default Category/Categories/Kids/SHOP/SHOP BY HAIR TYPE/COILY HAIR,Default Category/Categories/Women/ACCESSORIES FOR WOMEN/PILLOWCASE & EYE MASK,Default Category/Categories/Women/ACCESSORIES FOR WOMEN/SILK","base,gcc",Hair Essentials - Silk Pillowcase & Eye Mask Set,1,Taxable Goods,"Catalog, Search",27.5,,hair-essentials-silk-pillowcase-eye-mask-set,"4/3/23, 9:24 AM","5/18/24, 7:00 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"barcode=898020229062,featured=Yes,hair_type=Wavy Hair|Curly Hair|Coily Hair,sm_featured=No",0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,/s/i/silkpillowcaseeyemasksetinpink_imlq6vghqvmz1gv0.png,,,,,,,,,,,,,,
